essay_id,sentence_id,sentence,Aspirational,Attainment,Community_Consciousness,Familial,Filial_Piety,First_Generation,Navigational,Perseverance,Resistance,Social,Spiritual,class_0
essay_00942,s007031,i have decided to take this course due to the fact that both my major and graduate programs that i want to get into require this course.,1,1,0,0,0,0,0,0,0,0,0,0
essay_00942,s007032,i believe that through this course i can learn a lot that can be applied to my major and help me succeed in that aspect.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00942,s007033,"although the class has been proving to be a little difficult, i believe that with enough time i will excel in this class.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00942,s007034,i have heard from previous students that this class that this is a class that is to not be taken lightly.,0,0,0,0,0,0,0,0,0,1,0,0
essay_00942,s007035,the sci class will be a great help this semester as i learn more about physics.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00942,s007036,i will also seek help from my peers as they may know more about certain topics than i do and try to spend as much time as possible learning from them.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00942,s007037,hopefully this will be a great semester and i do well.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00943,s007038,honestly i am here just for the credits i need to get into my major.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00943,s007039,i am prekin and need to take physics in order to finish off my prerequisites and make sure i do get accepted by the kinesiology association.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00943,s007040,"but if i could think of another reason as to why i am here in a kinesiology lab taking the lecture as well, spending 4 days a week learning physics, it would be to understand how things in this world work and they interact with each other.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00943,s007041,"give reasons as to why this works and this doesn't, what is possible in our universe.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00943,s007042,physics happens to us all the time and to know how it works would be beneficial in solving a problem when im older or now.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00943,s007043,"but regardless, i need the credits to pass and continue my path in college and in life while also gaining new knowledge that would otherwise help in everyday.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00944,s007044,i am here to excel in school and make my parents and myself proud by demonstrating that i am able to obtain a higher education and work at my dream job as a clinical lab scientist.,1,0,0,0,1,0,0,0,0,0,0,0
essay_00944,s007045,another reason why i am here is to set an example for my younger brother and teach him how to be a responsible and hard working person.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00944,s007046,i am here to enjoy life as well and learn as much as i can inside and outside of school.,1,0,0,0,0,0,0,0,0,0,0,0
essay_00944,s007047,i am here to learn from my peers and teachers to gain wisdom and a positive outlook in life.,1,0,0,0,0,0,0,0,0,0,0,0
essay_00944,s007048,i feel like i am also here to teach others my own beliefs and what i think of current issues.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00944,s007049,"i believe that everyone in the world can learn by giving attention to the ideas, cultures, and opinions of others because it can be a valuable contribution to ones way of thinking.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00944,s007050,"finally, i am here to love, laugh, and share life with those who uplift me and contribute to my happiness.",1,0,0,0,0,0,0,0,0,0,0,0
essay_00945,s007051,"i am here in this physics lab class because it is part of my prerequisites for my major, biology with a focus on physiology.",0,0,0,0,0,0,1,0,0,0,0,0
essay_00945,s007052,physics can provide me with a basic understanding in how things work and move.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00945,s007053,"what i'm planning to learn in this class is how things move and to be able to apply it to the real world, a.k.a., driving a car or a plane flying.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00945,s007054,"also after this class, i will be to read and understand the graph of motion, velocity, and acceleration and now what they mean.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00945,s007055,"as well as, vectors and their importance to the world of physics.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00945,s007056,i feel like knowing all this information can be beneficial to the real world and my future career in medicine.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00945,s007057,it can give me a wider understanding of atoms in a molecular level once we get to it and how i can alter them for the benefit of others.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00946,s007058,"i know my purpose for being here, and hopefully i fulfill it while i am.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00946,s007059,"i am a student in university for a reason, that reason being to be able to succeed in my future career and lifestyle.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00946,s007060,i will definitely fulfill my schooling requirements so hopefully i can be the best i can be in my career.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00946,s007061,"i want to be in the medical field for animal care, and that is also for a good reason.",1,0,0,0,0,0,0,0,0,0,0,0
essay_00946,s007062,i want to make a positive difference in my community and help many families.,1,0,1,0,0,0,0,0,0,0,0,0
essay_00946,s007063,i am here in this class to travel my path to that point in my life.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00946,s007064,"i know i am in this class for a couple of reasons, one being that it is a requirement for me to move on with my major and overall my field of study, so i can be who i was meant to be.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00946,s007065,i will try my hardest to be the best i can be while im here.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00947,s007066,i am here so that i can learn about physics.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00947,s007067,my primary goal is to understand how the universe works and function.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00947,s007068,i also taking this class because i want to go into graduate school which is a requirement for this class.,1,0,0,0,0,0,1,0,0,0,0,0
essay_00947,s007069,physics is an interesting concept that i often overlook due to the equations and complex idea behind it.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00947,s007070,i want to learn more about the everyday and basic things we do that has to do with physics.,1,0,0,0,0,0,0,0,0,0,0,0
essay_00947,s007071,"examples such as how far, long and etc something is.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00947,s007072,the reason for me being in the class is to understand the different mechanics of the world and learn from it.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00947,s007073,the reason being of physics is know how the world functions and works.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00947,s007074,"in conclusion, i am here to learn more about physics , how to apply it in my everyday life and understand why the world works the way it is.",1,0,0,0,0,0,0,0,0,0,0,0
essay_00949,s007083,"i am here to learn how physics works, how motion and forces correlate to our daily lives.",1,0,0,0,0,0,0,0,0,0,0,0
essay_00949,s007084,"this is my first time ever taking physics, which is pretty scary to me but very interesting at the same time.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00949,s007085,"in high school, we were not offered a physics class.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00949,s007086,i come from a low income neighborhood that does not offer the best education.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00949,s007087,taking classes that i have never taken before in highschool frightens me.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00949,s007088,"i'm taking this class for my biology major, so i can move on to my next classes and graduate sfsu. i am here to learn physics, to understand the concept of physics and to eventually teach others who do not understand physics.",1,1,0,0,0,0,1,0,0,0,0,0
essay_00949,s007089,my main goal out of this class is to understand the material well and succeed in this class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00949,s007090,i am aiming to earn an a in this class and move on to the next classes knowing physics.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00950,s007091,"i am here because there are so many things to accomplish, yet there is so little time.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00950,s007092,i am here to be the best or at least a better version of me.,1,0,0,0,0,0,0,0,0,0,0,0
essay_00950,s007093,my purpose is to get the most out of life.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00950,s007094,i truly believe that i am meant to be a successful individual.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00950,s007095,"the good thing is that everyone has their own definition of success, but mine will be reliant upon whether or not i can go above and beyond the goals that i have set for myself.",1,0,0,0,0,0,0,0,0,0,0,0
essay_00950,s007096,i go to school because i only see one career path for myself.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00950,s007097,"my purpose is to be a doctor and help change lives, whether i am getting the recognition for it or not.",0,1,0,0,0,0,0,0,0,0,0,0
essay_00950,s007098,i am in this class because it is a requirement for my major.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00950,s007099,obviously it can help me further my education in the field of science and help prepare me for future courses.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00950,s007100,"even though i don't understand some of the concepts, i do like physics.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00950,s007101,i just need a physics book for dummies.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00951,s007102,i am taking physics and physics lab because i really interested in learning how physics works and how the dynamic of physics.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00951,s007103,i am having fun learning about motion and how velocity and acceleration all work in the real world.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00951,s007104,i am in this class because i want to learn why things happen and how motion.,1,0,0,0,0,0,0,0,0,0,0,0
essay_00951,s007105,"i want to challenge myself and help my imagination with concepts like relativity and string theory, which can lead to great discoveries, like computers and lasers, that lead to technologies which change our lives, since we live in silicon valley.i heard that physics is very important because you learn how healing joints, to curing cancer, to developing sustainable energy solutions are shown in physics.",1,0,0,0,0,0,0,0,0,0,0,0
essay_00951,s007106,never took physics so im excited to even take physics lab because i am a hands on learner which allows me to focus on whats important and how i can challenge myself.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00952,s007107,i am here in this class because i want a little extra help in my physics course.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00952,s007108,the reason i am taking physics is because it's a required course for my biology major.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00952,s007109,i am majoring in bio to get to my career goal of becoming a doctor or something in the medical field.,0,1,0,0,0,0,0,0,0,0,0,0
essay_00952,s007110,the reason i came to sf state is because i wante to be in a new environment away from where i'm from (la).,0,0,0,0,0,0,0,0,0,0,0,1
essay_00952,s007111,i knew this step was going to be an important step in my life because i was the first in my family to go to college and especially away,0,0,0,0,0,1,0,0,0,0,0,0
essay_00953,s007112,"i'm here at this institution becauase in order to do what i want to be when i grow up, i need a college degree.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00953,s007113,planning to become a physical therapist requires a degree or some form of education.,0,1,0,0,0,0,0,0,0,0,0,0
essay_00953,s007114,that is the main reason i'm here.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00953,s007115,another reason why i'm here is because of the college experience.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00953,s007116,"after graduating high school there are three paths a person might take: work immediately, enroll into the military, or go back to school.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00953,s007117,"so, i chose to go back to school.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00954,s007118,i'm here because i want to become a doctor in the near future.,0,1,0,0,0,0,0,0,0,0,0,0
essay_00954,s007119,i want to save lifes.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00954,s007120,"i'm the first one in my family to go to college and even though it's taken me longer than i had hoped, i'm almost there.",0,0,0,0,0,1,0,0,0,0,0,0
essay_00954,s007121,i don't want to give up because this is something that i really want to do.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00954,s007122,i'm here because i have a dream and i will accomplish it.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00954,s007123,i struggle and don't understand everything right away.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00954,s007124,it takes me time but i get it eventually.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00954,s007125,i want to be the first in my family to graduate and become a doctor.,0,1,0,0,0,1,0,0,0,0,0,0
essay_00954,s007126,that's why i'm here.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00955,s007127,i am here to get my bachelors in biochemistry.,0,1,0,0,0,0,0,0,0,0,0,0
essay_00955,s007128,"i want to pursue medicine, but i know i have a disadvantage being at a csu, so my plan afterward is to transfer to a uc. my ideal goal is to be a medical examiner forensic pathologist.",0,0,0,0,0,0,1,0,0,0,0,0
essay_00955,s007129,i'm in stem to have my requirements met for medical school.i'm currently enrolled in chemistry and physics so i'm more excited to take upper division than lower division.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00955,s007130,"i'm not super soaked about my current science classes, so i'm going to change my major to something i enjoy while getting my prerequisites met.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00956,s007131,i am here in this world to make an impact.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00956,s007132,i am here to make a change in the world.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00956,s007133,"i want to make an impact in this world, even if it is a small dent.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00956,s007134,my life goal is to go to medical school and become a doctor and eventually do medical research.,0,1,0,0,0,0,0,0,0,0,0,0
essay_00956,s007135,i want to do medical research on miscarriages.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00956,s007136,by me being here in school and pursuing a career in the medical field i feel like i can make a huge impact by reducing the numbers of miscarriages and change the statistics of it.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00956,s007137,"however, that is not the only medical research i would do, i would love to do more than that, thats why i am here.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00956,s007138,"not only am i making an impact on the medical field and women who are pregnant, but i am also changing the stem norms.",0,0,0,0,0,0,0,1,1,0,0,0
essay_00956,s007139,"i am here to change the number of women in stem, to change the number of latina women in stem. i am also here to make my parents proud.",0,1,0,0,1,0,0,1,1,0,0,0
essay_00956,s007140,i am here to finish what i started and make all the money i invested in worth going to school.,0,0,0,0,0,0,0,1,1,0,0,0
essay_00956,s007141,"i am here to be happy, to make an impact, and to make a change during my life span.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00957,s007142,why am i attending san francisco state university?,0,0,0,0,0,0,0,0,0,0,0,1
essay_00957,s007143,the answer to that is obvious which is to obtain a higher education so that i can pursue a career in the field of medicine.,0,1,0,0,0,0,0,0,0,0,0,0
essay_00957,s007144,"the field of medicine is not my dream job, however, having been able to work in the field as a medical assisting i did enjoy working in the healthcare field.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00957,s007145,i also know that obtaining a high paying career and actually doing something you enjoy a great path to success.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00957,s007146,why am i in this supplementary instruction class?,0,0,0,0,0,0,0,0,0,0,0,1
essay_00957,s007147,"well, in order for me to achieve the above mentioned goal, i must first get through these science and mathematics classes.",0,0,0,0,0,0,1,0,0,0,0,0
essay_00957,s007148,i know for a fact that i am not very skillful at doing mathematics or anything quantitative.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00957,s007149,"i could probably take on physics without take a supplementary class, but taking physics along with chemistry, calculus, and biology during the same semester is rather risky.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00957,s007150,i would rather ensure i succeed in all my courses this semester so that i can graduate and get out fast.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00957,s007151,i have failed major courses in the past and i got discouraged and dropped out.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00957,s007152,"three years later, i came back to this school to finish what i have started and i am not stopping and definitely do not plan to repeat any of my major required courses.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00958,s007153,i am here to soak up as much one on one interaction as possible in the department of physics.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00958,s007154,though i enjoy the material and find it interesting its simply not coming to me easily in the slightest.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00958,s007155,conceptual physics was a bit of a breeze but this semesters class is turning out to be anything but that.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00958,s007156,also i found out that be it that i already have conceptual physics under my belt i dont actually require this class which is a dash aggravating because its so difficult and im past the point of no return.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00958,s007157,hopefully through diligence and utilizing these additional forms of help i have at my disposal ill be successful in this current physics predicament ive found myself in.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00958,s007158,in the greater picture im here to obtain a degree in kinesiology alongside getting my teaching degree.,0,1,0,0,0,0,0,0,0,0,0,0
essay_00958,s007159,there is a recent program that state offers where both can be obtained in a streamlined fashion called the itep program.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00958,s007160,wasnt aware of it until this semester but its now shaping what my time here at state is going to look like along with what my future might consist of proceeding school.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00958,s007161,so that is what i am doing here.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00959,s007162,i am here in sci because i want maximize my chances of getting an a in physics.,0,1,0,0,0,0,0,0,0,0,0,0
essay_00959,s007163,ive heard from past students that this class was very difficult and would need extra practice in order for me to achieve my goal of getting an a. i also here because i want to have a grasp on the thing i am learning in class.,0,0,0,0,0,0,1,0,0,0,0,0
essay_00959,s007164,i dont want to just get by my class i want to learn and apply the things i have learned to the world.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00959,s007165,i love school and i always want to keep learning.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00959,s007166,i want to be a docter and in order for me to achieve that i have to do well in all my classes including this one.,0,0,0,0,0,0,1,0,0,0,0,0
essay_00959,s007167,its like a domino effect if i mess up on one class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00959,s007168,these are some of the reason i want to be in this class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00959,s007169,"the extra unit is also nice since it is an easy a, its easy grade booster.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00959,s007170,these are the main reason i am here.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00959,s007171,i also just want to meet new people who are interested in the same things as me.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00959,s007172,i always looking for conversations and this is a great way to find them in topics i am also interested in.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00960,s007173,when asked the question of why i am here i think about my parents and their experience and message to me.,0,0,0,1,1,0,0,0,0,0,0,0
essay_00960,s007174,"my mom and my dad stopped going to school for a period of time before they had me and once they did have me, they took turns going back to college while working in between.",0,0,0,1,1,0,0,0,0,0,0,0
essay_00960,s007175,"during this time, they were not able to spend time with me and would have my grandparents take care of me.",0,0,0,1,1,0,0,0,0,0,0,0
essay_00960,s007176,"they were stressed out with work, school, and me.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00960,s007177,when i started high school my parents talked to me about the struggle with balancing our family along with school and work.,0,0,0,1,1,0,0,0,0,0,0,0
essay_00960,s007178,"my mom and dad cemented in me that the only way to avoid such a hectic beginning to life was to go to college right after high school, since that is what they wished they would have done.",0,0,0,1,1,0,0,0,0,0,0,0
essay_00960,s007179,i see why they want me to go to school and i want to make them proud.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00960,s007180,"i found my calling in the sciences and am now pursuing a career in child psychiatry am here because i want to not only better my own life, but better the lives of others to the best of my ability.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00963,s007194,i am in physics because i need to take the class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00963,s007195,i need to take this particular physics class because i am a biology major and also because i was nervous about taking ap physics in high school and decided not to do it.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00963,s007196,which is interesting since i did all the history ap classes that my school had available as well as ap chemistry and ap biology.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00963,s007197,i had a pretty strong aversion to taking a physics class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00963,s007198,"so far, i think my nervousness was unwarranted because i feel pretty comfortable with the material that ive learned in class so far.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00963,s007199,i think that physics is necessary to get a really wellrounded understanding of the sciences.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00963,s007200,"we have to understand chemistry, physics, and biology for all the science majors and it makes sense because they lay the groundwork for all of life and are all tied together.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00963,s007201,"its harder for me to completely process all the information in physics, only because the processes and concepts are less familiar to me than the concepts in chemistry and biology.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00963,s007202,"at the same time, physics makes sense because i can physically see everything that we discuss like gravity and acceleration whereas in chemistry, i just have to trust that electrons actually exist and interact in the way that im told they do.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00963,s007203,physics complicates more general life interactions so that i can look at what happens more complexly.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00963,s007204,its almost simultaneously more difficult and less difficult than the other broad sciences.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00963,s007205,"i think that im able to understand all of the sciences pretty well, mostly i think because i have a passion for them and make a greater effort to comprehend them.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00963,s007206,i am here in physics 111112 at san francisco state university because i am pursuing higher education and a science based degree.,0,1,0,0,0,0,0,0,0,0,0,0
essay_00964,s007207,"although i do not think i have completely found my purpose in this world, i believe that i am here to help others in any way possible.",0,0,0,0,0,0,0,0,0,0,1,0
essay_00964,s007208,"specifically, i try to help those who cannot help themselves.",0,0,0,0,0,0,0,0,0,0,1,0
essay_00964,s007209,contributing to the regrowth of wildlife plants and animals is where i feel like i truly belong.,0,1,0,0,0,0,0,0,0,0,0,0
essay_00964,s007210,"i am currently an environmental science major at san francisco state university, and i plan to enter a field of environmental sciences and zoology once i graduate.",0,1,0,0,0,0,0,0,0,0,0,0
essay_00964,s007211,"before moving to san francisco, i was a regular volunteer at the san diego humane society, my local animal shelter, for nearly three years.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00964,s007212,"there, i felt truly wanted and fulfilled with every task i completed for them, both small or large.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00964,s007213,"i know this is not a completely precise answer as to why i am here, but is is a start.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00964,s007214,i am here to help the environment!,0,0,0,0,0,0,0,0,0,0,0,1
essay_00965,s007215,i know that i was put on this earth to bedo something great.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00965,s007216,"i can feel it, but i can not put my finger on it yet.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00965,s007217,"i am very interested in science, specifically the medical field.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00965,s007218,i would like to be a cardiothoracic surgeon.,0,1,0,0,0,0,0,0,0,0,0,0
essay_00965,s007219,that is what i am in school for but it is not going so well.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00965,s007220,i lack the motivation that i once had because college is stressful.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00965,s007221,i am not sure why college is so challenging for me.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00965,s007222,i know that nothing in life ever comes easy but i feel like i am really struggling and i am just about ready to throw on the towel.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00965,s007223,"even though i lack motivation at the moment, i still would like to be a cardiothoracic surgeon someday but i feel like it is not my purpose.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00965,s007224,i feel like i wasnt created to be a cardiothoracic surgeon.,0,1,0,0,0,0,0,0,0,0,0,0
essay_00965,s007225,i am still very young so i will figure it out.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00966,s007226,i am here in this physics class because it is a prerequisite for my major.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00966,s007227,i need it to be successful in this class to be able to go on with my major.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00966,s007228,also i want to be an optometrist and this class is part of that journey.,0,1,0,0,0,0,0,0,0,0,0,0
essay_00966,s007229,to understand the concept of physics will help to be more knowledgeable in my surroundings.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00966,s007230,i think it is important to learn this to be able to explain whats going on around us.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00966,s007231,i like how the things we learn in physics to be applied in real life.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00966,s007232,it also helps us to use it into our daily life.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00966,s007233,"like understand velocity, acceleration and displacement to determine the motion of an object.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00966,s007234,"without learning this we are unable to build mechanical things like cars, buildings, planes, all the devices that help us improve our daily lives.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00966,s007235,"to be able to quantify and predict the position, velocity and acceleration of an object is very helpful to prevent collision and accidents.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007245,"i am taking classes at san francisco state university because my parents both decided to immigrate from their home countries, and happened to meet and fall in love in this city.",0,0,0,1,0,0,0,0,0,0,0,0
essay_00968,s007246,"eventually, i came along.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007247,"we never left the bay, and i had lived my entire childhood in the cities san francisco and daly city.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007248,"growing up, i always had an interest in literature, and then music.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007249,"during grade school, i taught myself how to play several instruments.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007250,it was truly a passion of mine.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007251,"with my best interest in mind, my mom continuously attempted to curb my interest in music.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007252,she saw it as a massive waste of my time and future were i to pursue it further.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007253,"instead, she pushed me to join the robotics team.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007254,"although i am interested in science now, her pushing me to do robotics did not affect that choice.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007255,"i eventually had to find my own personal reasons for wanting to pursue stem, and part of reaching that point took me thinking about my own future for myself.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007256,"after graduating from oceana high school, i decided to work parttime and go to school parttime at city college of san francisco.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007257,i tried my best to take the most general of general education classes while i was still deciding my major.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007258,"i still couldnt help but take a music related class every semester, whether it be an electronic music class, chord theory, or live performance bands.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007259,"after a couple years of doing this, my general interest in topics began to differentiate.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007260,it took working at a research and development style private sector startup to realize i particularly enjoy studying virology.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007261,"this company had a program of regularly taking in interns, and i was lucky to be one of those people.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00968,s007262,i eventually decided to quit this job to fulltime pursue my undergraduate degree in microbiology.,0,1,0,0,0,0,0,0,0,0,0,0
essay_00969,s007263,i am here at san francisco state to get by bachelors degree in general biology.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00969,s007264,when i chose this major out of interest i didnt look into how challenging it is.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00969,s007265,i want to be a veterinarian since i was little and it seems to be the only thing i want to do.,0,0,0,0,0,0,1,0,0,0,0,0
essay_00969,s007266,it is also good for me because i have always been good in the science and mathematics field.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00969,s007267,"its still a challenge and i am not extremely good, but i know that if i try my best i can still achieve decent grades.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00969,s007268,so far in my college career i have managed to get okay grades but still succeed when i am not doing so well in a class.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00969,s007269,i love biology and chemistry isnt my favorite but its easier for me to understand than any other major not in the stem field.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00969,s007270,last semester i took physics 111 and i didnt think it would be as hard as it was.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00969,s007271,the last time i took physics was my freshman year of high school so i couldve used a refresher.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00969,s007272,"although i failed most of the test i began to go in for help and spend more time, maybe sometimes six hours a day trying to understand the concepts.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00969,s007273,"i didnt have time for the lab, therefore, i am took it this semester.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00969,s007274,"it would have probably helped me get a better grade in the lecture class to take them together, but it wasnt as bad as i thought to just take the lab which also serves as a refresher for my next semester taking physics 121 and physics 122.",0,0,0,0,0,0,0,0,0,0,0,1
essay_00970,s007275,i believe this question could be answered in many different way.,0,0,0,0,0,0,0,0,0,0,0,1
essay_00970,s007276,i'm not sure if you're asking why am i here at sf state or just on this planet in general.,0,0,0,0,0,0,0,0,0,0,0,1
